Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_IC3H7_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_NC4H10_Soln#14 (),Mole_fraction_PC4H9_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H5_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M3_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_DIALLYL_Soln#14 (),Mole_fraction_NC6H12_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_INDENE_Soln#14 (),Mole_fraction_NC12H26_Soln#14 (),Mole_fraction_NC16H34_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
1.543015E-7,15.43584,-1.289266E12,1544.108,1544.108,0.001093989,1.0,0.908237,0.00189164,7.360437E-4,0.007738288,5.004495E-4,0.003356779,0.01801189,3.689687E-4,1.056727E-4,5.088867E-4,3.262907E-4,8.498207E-4,0.008835858,0.001782583,3.956543E-6,3.399615E-5,1.02108E-6,1.900831E-4,4.385175E-4,9.508849E-6,2.413078E-7,2.332605E-6,0.003175234,6.833469E-5,4.003374E-4,0.002728146,2.648055E-5,1.685644E-6,1.473719E-9,1.808656E-5,1.058005E-9,3.461665E-6,3.03805E-8,2.914742E-11,1.358592E-4,0.002687532,9.158579E-6,5.727335E-4,9.702938E-6,4.850809E-4,0.002167353,0.003786655,6.545547E-5,2.32773E-11,1.459907E-8,3.521017E-7,1.968227E-9,0.006552981,0.003095329,0.01999407,8.980048,7.087334E-5,509294.5,509294.5
1.583523E-7,15.43531,-1.248452E12,1543.008,1543.008,0.001093989,1.0,0.9076808,0.001875138,7.71327E-4,0.007869785,5.173094E-4,0.003312006,0.01833451,3.755805E-4,1.110752E-4,5.253923E-4,3.25049E-4,8.321776E-4,0.008968906,0.001783406,4.150562E-6,3.504992E-5,1.05977E-6,1.954788E-4,4.272122E-4,1.008332E-5,2.602825E-7,2.455165E-6,0.003212832,7.054502E-5,3.995491E-4,0.002778549,2.759879E-5,1.811426E-6,1.571974E-9,1.861655E-5,1.147937E-9,3.65991E-6,3.291466E-8,3.213404E-11,1.391276E-4,0.002720397,9.626201E-6,5.8753E-4,1.009305E-5,4.894302E-4,0.002195298,0.003781754,6.697789E-5,2.618637E-11,1.578537E-8,3.748142E-7,2.135073E-9,0.006500516,0.003059669,0.01988138,8.973958,7.087576E-5,508949.1,508949.1
1.629093E-7,15.43482,-1.204848E12,1541.812,1541.812,0.001093989,1.0,0.9070709,0.00185658,8.115198E-4,0.008011432,5.363319E-4,0.003261802,0.01868949,3.826578E-4,1.172249E-4,5.437885E-4,3.234442E-4,8.129822E-4,0.009115628,0.001783716,4.372318E-6,3.622704E-5,1.10358E-6,2.014402E-4,4.151397E-4,1.074036E-5,2.825872E-7,2.5943E-6,0.003254227,7.301233E-5,3.98624E-4,0.002834195,2.885622E-5,1.958472E-6,1.687082E-9,1.92072E-5,1.255044E-9,3.887007E-6,3.588885E-8,3.572969E-11,1.427078E-4,0.002756338,1.015991E-5,6.039003E-4,1.053048E-5,4.941645E-4,0.002225867,0.003776373,6.865145E-5,2.974189E-11,1.717697E-8,4.013496E-7,2.331147E-9,0.006442979,0.003020709,0.01975706,8.967281,7.087799E-5,508570.5,508570.5
1.711627E-7,15.43421,-1.131589E12,1539.748,1539.748,0.001093989,1.0,0.9060065,0.001823183,8.855484E-4,0.008251678,5.709239E-4,0.00317179,0.01931191,3.945355E-4,1.285341E-4,5.766215E-4,3.2005E-4,7.799295E-4,0.009373763,0.001782823,4.782862E-6,3.83357E-5,1.183638E-6,2.119453E-4,3.948764E-4,1.195575E-5,3.255534E-7,2.849131E-6,0.003326918,7.742779E-5,3.968603E-4,0.002932257,3.112887E-5,2.239563E-6,1.908242E-9,2.026202E-5,1.465629E-9,4.308623E-6,4.160239E-8,4.289694E-11,1.489406E-4,0.002818779,1.114536E-5,6.328242E-4,1.131754E-5,5.023403E-4,0.002279012,0.003766964,7.158039E-5,3.697791E-11,1.984867E-8,4.520388E-7,2.708476E-9,0.006342539,0.002953068,0.01953824,8.955633,7.08808E-5,507909.8,507909.8
1.757704E-7,15.43401,-1.093624E12,1538.65,1538.65,0.001093989,1.0,0.9054335,0.001804751,9.275097E-4,0.008377051,5.903095E-4,0.003122264,0.01964849,4.006593E-4,1.34932E-4,5.946711E-4,3.179193E-4,7.624047E-4,0.009513819,0.001781612,5.016805E-6,3.949967E-5,1.228707E-6,2.176483E-4,3.843871E-4,1.264657E-5,3.509712E-7,2.992706E-6,0.003366303,7.986273E-5,3.95834E-4,0.00298555,3.239348E-5,2.404674E-6,2.039042E-9,2.084267E-5,1.592845E-9,4.549433E-6,4.497221E-8,4.727591E-11,1.522851E-4,0.002852225,1.170511E-5,6.485771E-4,1.175344E-5,5.066964E-4,0.002307506,0.003761892,7.316035E-5,4.148264E-11,2.142368E-8,4.817972E-7,2.931361E-9,0.006288449,0.002916836,0.01941946,8.949365,7.088174E-5,507554.4,507554.4
1.832643E-7,15.43386,-1.03594E12,1536.94,1536.94,0.001093989,1.0,0.9045317,0.001775225,9.966213E-4,0.008568243,6.219411E-4,0.003043134,0.02018013,4.098803E-4,1.45446E-4,6.235853E-4,3.141535E-4,7.352599E-4,0.009735735,0.001778716,5.404113E-6,4.137213E-5,1.302534E-6,2.2668E-4,3.684656E-4,1.378557E-5,3.944758E-7,3.227756E-6,0.003428655,8.377641E-5,3.941134E-4,0.00307012,3.444139E-5,2.685541E-6,2.263393E-9,2.177466E-5,1.815127E-9,4.948799E-6,5.072226E-8,5.49926E-11,1.575277E-4,0.002904579,1.26285E-5,6.736144E-4,1.245603E-5,5.134868E-4,0.002352161,0.003753901,7.56491E-5,4.955163E-11,2.411028E-8,5.323963E-7,3.312143E-9,0.006203306,0.002860081,0.01923117,8.939506,7.088241E-5,506995.2,506995.2
1.879226E-7,15.43388,-1.002419E12,1535.922,1535.922,0.001093989,1.0,0.9039889,0.001757201,0.001040076,0.008679502,6.416639E-4,0.002994949,0.02050123,4.151706E-4,1.520403E-4,6.412793E-4,3.11652E-4,7.191995E-4,0.009870182,0.001776409,5.64893E-6,4.252316E-5,1.348737E-6,2.321452E-4,3.592226E-4,1.450164E-5,4.228569E-7,3.374623E-6,0.003466412,8.618027E-5,3.930175E-4,0.003121434,3.570786E-5,2.867736E-6,2.410317E-9,2.234645E-5,1.963211E-9,5.201593E-6,5.446164E-8,6.016848E-11,1.60669E-4,0.002935907,1.320985E-5,6.888252E-4,1.288839E-5,5.175354E-4,0.002378919,0.003749088,7.71475E-5,5.504557E-11,2.585699E-8,5.652046E-7,3.560031E-9,0.006152048,0.002826077,0.01911705,8.933575,7.088232E-5,506658.9,506658.9
1.955262E-7,15.43408,-9.512111E11,1534.33,1534.33,0.001093989,1.0,0.9031305,0.001728391,0.001111731,0.008849268,6.739455E-4,0.002918127,0.02101074,4.231168E-4,1.628833E-4,6.696946E-4,3.073518E-4,6.942569E-4,0.01008416,0.001771933,6.054843E-6,4.438058E-5,1.424625E-6,2.408261E-4,3.451128E-4,1.568078E-5,4.713528E-7,3.615223E-6,0.003526492,9.005654E-5,3.911953E-4,0.003203226,3.776251E-5,3.177447E-6,2.662842E-9,2.326762E-5,2.221835E-9,5.621186E-6,6.08307E-8,6.925447E-11,1.656122E-4,0.002985146,1.416943E-5,7.130929E-4,1.358621E-5,5.238799E-4,0.002421047,0.003741471,7.951659E-5,6.482671E-11,2.88315E-8,6.209459E-7,3.982611E-9,0.006070954,0.002772533,0.01893532,8.924202,7.088143E-5,506127.3,506127.3
2.031992E-7,15.43446,-9.035534E11,1532.804,1532.804,0.001093989,1.0,0.9022965,0.001700144,0.00118485,0.009006511,7.066218E-4,0.002843061,0.02150754,4.303179E-4,1.739058E-4,6.977804E-4,3.027914E-4,6.706001E-4,0.01029357,0.001766658,6.471951E-6,4.622821E-5,1.501761E-6,2.492935E-4,3.319895E-4,1.688023E-5,5.229751E-7,3.858719E-6,0.003585293,9.390914E-5,3.89325E-4,0.003283418,3.981824E-5,3.505226E-6,2.934175E-9,2.418236E-5,2.504816E-9,6.052783E-6,6.758353E-8,7.923975E-11,1.703811E-4,0.003032579,1.514946E-5,7.369045E-4,1.427972E-5,5.299735E-4,0.002461724,0.00373407,8.181516E-5,7.574998E-11,3.198478E-8,6.798923E-7,4.431036E-9,0.005992155,0.002720802,0.01875738,8.915105,7.087968E-5,505611.4,505611.4
2.09527E-7,15.4349,-8.670046E11,1531.602,1531.602,0.001093989,1.0,0.9016317,0.001677501,0.001245686,0.009126186,7.33635E-4,0.002783096,0.02190488,4.356773E-4,1.830425E-4,7.20497E-4,2.989006E-4,6.52166E-4,0.01046159,0.001761828,6.82126E-6,4.773183E-5,1.565763E-6,2.560625E-4,3.219271E-4,1.787403E-5,5.675351E-7,4.059763E-6,0.003632491,9.704232E-5,3.877666E-4,0.003347871,4.149891E-5,3.786849E-6,3.170841E-9,2.492585E-5,2.755389E-9,6.414449E-6,7.339198E-8,8.810172E-11,1.741574E-4,0.003070086,1.596523E-5,7.560503E-4,1.484306E-5,5.347821E-4,0.002493968,0.003728169,8.364443E-5,8.55759E-11,3.46969E-8,7.304928E-7,4.816973E-9,0.005929314,0.002679759,0.01861452,8.907859,7.087766E-5,505200.4,505200.4
2.138932E-7,15.43526,-8.431223E11,1530.8,1530.8,0.001093989,1.0,0.9011843,0.00166223,0.001287913,0.009203767,7.523042E-4,0.002742767,0.02217284,4.390872E-4,1.893653E-4,7.359376E-4,2.961622E-4,6.399828E-4,0.01057517,0.001758281,7.06495E-6,4.875883E-5,1.610116E-6,2.606238E-4,3.153509E-4,1.856113E-5,5.993098E-7,4.198496E-6,0.00366441,9.918137E-5,3.866859E-4,0.003391497,4.265036E-5,3.987035E-6,3.341137E-9,2.543329E-5,2.937608E-9,6.666835E-6,7.752308E-8,9.455107E-11,1.766846E-4,0.003095158,1.653155E-5,7.690112E-4,1.522707E-5,5.379928E-4,0.002515565,0.003724198,8.487312E-5,9.27957E-11,3.66258E-8,7.664319E-7,5.09155E-9,0.005887023,0.002652243,0.0185179,8.902987,7.087598E-5,504924.1,504924.1
2.184153E-7,15.43569,-8.194632E11,1529.993,1529.993,0.001093989,1.0,0.9007303,0.001646717,0.001331843,0.009280009,7.716629E-4,0.002701908,0.02244525,4.423828E-4,1.959262E-4,7.517293E-4,2.932892E-4,6.278053E-4,0.01069086,0.001754445,7.319543E-6,4.981355E-5,1.65621E-6,2.652564E-4,3.08834E-4,1.927325E-5,6.330899E-7,4.34212E-6,0.003696935,1.013774E-4,3.855638E-4,0.00343598,4.383556E-5,4.199353E-6,3.523674E-9,2.595417E-5,3.134538E-9,6.930554E-6,8.190574E-8,1.015212E-10,1.792373E-4,0.003120459,1.71207E-5,7.822266E-4,1.562064E-5,5.412304E-4,0.002537397,0.003720169,8.611784E-5,1.006578E-10,3.86722E-8,8.045196E-7,5.382904E-9,0.005844099,0.002624403,0.01841946,8.898045,7.087401E-5,504643.8,504643.8
2.26316E-7,15.43655,-7.805725E11,1528.636,1528.636,0.001093989,1.0,0.8999589,0.001620358,0.001409014,0.009403664,8.055316E-4,0.002632747,0.02290924,4.47595E-4,2.074092E-4,7.788342E-4,2.882019E-4,6.075515E-4,0.01088842,0.001747404,7.769483E-6,5.163464E-5,1.737106E-6,2.731331E-4,2.981124E-4,2.051683E-5,6.941936E-7,4.592725E-6,0.003752514,1.051676E-4,3.836011E-4,0.003512053,4.588757E-5,4.582285E-6,3.858002E-9,2.685308E-5,3.499098E-9,7.396656E-6,8.98112E-8,1.144138E-10,1.835458E-4,0.003163102,1.815545E-5,8.048228E-4,1.629786E-5,5.466837E-4,0.00257429,0.003713324,8.822706E-5,1.153466E-10,4.236377E-8,8.731284E-7,5.908541E-9,0.005771148,0.00257729,0.01825125,8.889656,7.087007E-5,504168.1,504168.1
2.361935E-7,15.4378,-7.359345E11,1527.027,1527.027,0.001093989,1.0,0.8990309,0.001588718,0.001506131,0.009542274,8.479376E-4,0.002550241,0.02346916,4.532061E-4,2.217813E-4,8.118647E-4,2.817666E-4,5.839353E-4,0.01112765,0.00173811,8.34065E-6,5.387332E-5,1.838846E-6,2.826083E-4,2.857835E-4,2.206677E-5,7.742182E-7,4.905099E-6,0.003819891,1.098247E-4,3.811522E-4,0.003604366,4.841826E-5,5.082052E-6,4.304423E-9,2.795766E-5,3.992615E-9,7.988274E-6,1.001261E-7,1.318217E-10,1.886776E-4,0.00321378,1.945684E-5,8.322291E-4,1.712552E-5,5.531627E-4,0.002618308,0.003705094,9.075265E-5,1.354444E-10,4.718128E-8,9.624845E-7,6.594431E-9,0.005683376,0.002520946,0.01804739,8.879578,7.086431E-5,503596.5,503596.5
2.464436E-7,15.43929,-6.937829E11,1525.452,1525.452,0.001093989,1.0,0.8981074,0.00155739,0.001607502,0.009668853,8.919872E-4,0.002469185,0.02402814,4.580642E-4,2.36688E-4,8.451557E-4,2.75058E-4,5.612615E-4,0.01136735,0.001728032,8.942795E-6,5.615276E-5,1.945074E-6,2.920264E-4,2.741052E-4,2.366462E-5,8.613775E-7,5.227724E-6,0.003887497,1.145648E-4,3.786276E-4,0.003697084,5.100201E-5,5.624747E-6,4.802359E-9,2.908231E-5,4.550598E-9,8.611735E-6,1.113182E-7,1.514131E-10,1.937252E-4,0.003263484,2.081372E-5,8.597306E-4,1.796163E-5,5.595202E-4,0.002661689,0.003696912,9.325063E-5,1.583734E-10,5.241002E-8,1.059247E-6,7.338547E-9,0.005596025,0.002465242,0.01784292,8.869565,7.085748E-5,503028.6,503028.6
2.536808E-7,15.44045,-6.663126E11,1524.393,1524.393,0.001093989,1.0,0.897478,0.001536164,0.001679353,0.009748481,9.230979E-4,0.002414676,0.0244102,4.609578E-4,2.471946E-4,8.680706E-4,2.70331E-4,5.462826E-4,0.01153165,0.00172072,9.373321E-6,5.7736E-5,2.020442E-6,2.984351E-4,2.664675E-4,2.478377E-5,9.25349E-7,5.454363E-6,0.003933896,1.178563E-4,3.768605E-4,0.003760772,5.279957E-5,6.022319E-6,5.175937E-9,2.986367E-5,4.973548E-9,9.057272E-6,1.195089E-7,1.661867E-10,1.971305E-4,0.003296924,2.177423E-5,8.78602E-4,1.853785E-5,5.638018E-4,0.002691004,0.003691339,9.49434E-5,1.75852E-10,5.623785E-8,1.12994E-6,7.882961E-9,0.005536478,0.002427482,0.01770263,8.862748,7.085219E-5,502642.0,502642.0
2.646603E-7,15.44233,-6.278745E11,1522.865,1522.865,0.001093989,1.0,0.896556,0.001505312,0.001788673,0.00985517,9.70283E-4,0.002336118,0.02497125,4.645848E-4,2.630864E-4,9.01928E-4,2.632129E-4,5.250428E-4,0.0117736,0.001709415,1.003438E-5,6.009777E-5,2.135315E-6,3.077981E-4,2.557316E-4,2.646385E-5,1.026092E-6,5.796108E-6,0.00400231,1.227657E-4,3.742108E-4,0.003854757,5.54837E-5,6.647653E-6,5.778671E-9,3.102994E-5,5.662363E-9,9.740901E-6,1.323736E-7,1.900915E-10,2.020641E-4,0.003345221,2.323324E-5,9.064146E-4,1.938965E-5,5.699954E-4,0.002733545,0.003683185,9.740619E-5,2.044301E-10,6.225272E-8,1.240769E-6,8.737686E-9,0.005449262,0.002372492,0.01749584,8.852779,7.084352E-5,502076.6,502076.6
2.706942E-7,15.44344,-6.082657E11,1522.062,1522.062,0.001093989,1.0,0.8960652,0.001489022,0.001848863,0.009907069,9.961949E-4,0.002294994,0.02527057,4.662203E-4,2.717878E-4,9.200804E-4,2.593419E-4,5.140759E-4,0.01190299,0.001703127,1.040147E-5,6.137553E-5,2.198697E-6,3.127677E-4,2.502277E-4,2.737669E-5,1.083282E-6,5.982745E-6,0.004038939,1.254215E-4,3.727728E-4,0.003905121,5.693647E-5,7.002433E-6,6.128863E-9,3.16614E-5,6.065649E-9,1.012024E-5,1.396611E-7,2.039942E-10,2.04663E-4,0.003370581,2.403515E-5,9.212978E-4,1.984627E-5,5.73254E-4,0.002755988,0.003678848,9.870828E-5,2.212008E-10,6.566167E-8,1.303441E-6,9.221635E-9,0.005402843,0.002343378,0.01738514,8.84748,7.083846E-5,501776.1,501776.1
2.803544E-7,15.44529,-5.788952E11,1520.827,1520.827,0.001093989,1.0,0.8953015,0.001463878,0.001945323,0.009981001,0.001037634,0.002232042,0.02573733,4.683626E-4,2.856619E-4,9.48492E-4,2.532227E-4,4.974736E-4,0.01210514,0.001692998,1.099444E-5,6.339231E-5,2.300519E-6,3.204779E-4,2.419409E-4,2.882087E-5,1.177433E-6,6.279706E-6,0.004096228,1.296135E-4,3.705003E-4,0.003983957,5.922919E-5,7.586466E-6,6.718325E-9,3.265896E-5,6.748719E-9,1.073253E-5,1.516383E-7,2.273828E-10,2.086686E-4,0.003409547,2.531794E-5,9.445621E-4,2.056047E-5,5.782714E-4,0.002790622,0.003672107,1.007213E-4,2.49634E-10,7.126739E-8,1.406267E-6,1.001661E-8,0.005330616,0.00229829,0.01721202,8.839244,7.082997E-5,501308.9,501308.9
2.915271E-7,15.44754,-5.477434E11,1519.472,1519.472,0.001093989,1.0,0.8944497,0.001436162,0.002056932,0.01005355,0.001085461,0.002163456,0.02625916,4.701822E-4,3.016076E-4,9.803842E-4,2.462877E-4,4.796194E-4,0.01233168,0.001681247,1.168777E-5,6.568165E-5,2.418775E-6,3.29037E-4,2.330834E-4,3.046232E-5,1.290132E-6,6.620185E-6,0.004160506,1.343724E-4,3.679205E-4,0.004072521,6.182979E-5,8.285939E-6,7.445471E-9,3.379296E-5,7.597391E-9,1.144765E-5,1.659492E-7,2.561644E-10,2.130783E-4,0.003452249,2.679827E-5,9.706437E-4,2.136085E-5,5.83788E-4,0.002828805,0.003664599,1.029455E-4,2.849594E-10,7.797084E-8,1.528837E-6,1.096578E-8,0.005250094,0.002248332,0.01701776,8.830074,7.081963E-5,500788.9,500788.9
2.992089E-7,15.44916,-5.279076E11,1518.581,1518.581,0.001093989,1.0,0.8938825,0.001417907,0.002133639,0.01009604,0.001118266,0.002118786,0.02660745,4.710682E-4,3.125011E-4,0.00100173,2.416194E-4,4.6811E-4,0.01248315,0.001673178,1.216883E-5,6.722963E-5,2.500365E-6,3.347113E-4,2.273993E-4,3.157169E-5,1.369879E-6,6.852362E-6,0.004203531,1.375905E-4,3.661785E-4,0.004131875,6.358605E-5,8.781406E-6,7.97442E-9,3.456087E-5,8.218161E-9,1.19433E-5,1.76063E-7,2.770267E-10,2.159805E-4,0.00348023,2.781303E-5,9.880878E-4,2.189541E-5,5.874149E-4,0.002853965,0.003659605,1.044137E-4,3.107701E-10,8.271229E-8,1.615262E-6,1.16361E-8,0.005196488,0.002215255,0.01688772,8.823976,7.081223E-5,500443.1,500443.1
3.079249E-7,15.45104,-5.068188E11,1517.609,1517.609,0.001093989,1.0,0.8932559,0.001397943,0.002220595,0.01013754,0.001155393,0.00207042,0.02699288,4.717519E-4,3.247867E-4,0.001025396,2.364296E-4,4.557443E-4,0.01265101,0.001664058,1.271866E-5,6.896106E-5,2.593198E-6,3.409529E-4,2.213119E-4,3.281051E-5,1.46249E-6,7.113861E-6,0.004251246,1.411906E-4,3.64234E-4,0.00419778,6.554748E-5,9.357566E-6,8.60389E-9,3.542101E-5,8.959961E-9,1.250925E-5,1.87799E-7,3.017521E-10,2.191533E-4,0.003510698,2.896058E-5,0.001007421,2.248665E-5,5.913768E-4,0.002881496,0.003654096,1.060225E-4,3.415597E-10,8.821878E-8,1.715341E-6,1.241342E-8,0.005137298,0.002178902,0.01674344,8.81725,7.080358E-5,500061.6,500061.6
3.179058E-7,15.45327,-4.843632E11,1516.542,1516.542,0.001093989,1.0,0.8925593,0.001376006,0.00232001,0.01017697,0.001197768,0.002017905,0.0274222,4.721582E-4,3.387515E-4,0.001051795,2.306343E-4,4.4242E-4,0.01283822,0.001653689,1.335319E-5,7.091204E-5,2.699816E-6,3.478558E-4,2.14772E-4,3.420213E-5,1.571201E-6,7.410739E-6,0.004304505,1.452478E-4,3.620501E-4,0.004271454,6.77528E-5,1.003519E-5,9.36388E-9,3.639195E-5,9.859211E-9,1.316165E-5,2.015668E-7,3.314382E-10,2.226386E-4,0.003544006,3.026872E-5,0.001028985,2.314401E-5,5.957249E-4,0.002911765,0.003647979,1.07794E-4,3.787845E-10,9.46853E-8,1.832452E-6,1.332463E-8,0.005071536,0.002138723,0.01658231,8.809784,7.07934E-5,499638.2,499638.2
3.289154E-7,15.45579,-4.614866E11,1515.418,1515.418,0.001093989,1.0,0.8918152,0.001352881,0.002429404,0.01021134,0.001244311,0.001963299,0.02788179,4.721976E-4,3.540212E-4,0.001080084,2.244315E-4,4.286644E-4,0.01303889,0.001642372,1.405873E-5,7.302621E-5,2.817781E-6,3.551853E-4,2.080378E-4,3.570293E-5,1.694225E-6,7.735021E-6,0.004361627,1.496453E-4,3.596938E-4,0.004350623,7.013553E-5,1.080407E-5,1.025161E-8,3.744636E-5,1.091359E-8,1.38861E-5,2.171429E-7,3.658654E-10,2.263122E-4,0.003578915,3.170321E-5,0.001052097,2.384537E-5,6.003034E-4,0.002943694,0.003641455,1.096655E-4,4.22268E-10,1.020104E-7,1.964553E-6,1.435465E-8,0.005001338,0.002096079,0.01640935,8.801822,7.078186E-5,499186.6,499186.6
3.365059E-7,15.45756,-4.467703E11,1514.674,1514.674,0.001093989,1.0,0.8913162,0.001337557,0.002504625,0.0102299,0.001276265,0.001927563,0.02819057,4.720037E-4,3.644636E-4,0.001099097,2.202744E-4,4.197105E-4,0.01317384,0.001634658,1.454836E-5,7.446132E-5,2.899313E-6,3.600733E-4,2.03662E-4,3.671627E-5,1.780855E-6,7.956639E-6,0.004400054,1.52631E-4,3.581016E-4,0.004403981,7.174797E-5,1.134697E-5,1.089458E-8,3.816355E-5,1.167939E-8,1.438827E-5,2.281113E-7,3.906254E-10,2.287465E-4,0.003601924,3.268644E-5,0.001067636,2.431467E-5,6.033347E-4,0.002964863,0.003637086,1.109078E-4,4.537295E-10,1.071751E-7,2.057322E-6,1.507943E-8,0.004954296,0.002067645,0.01629288,8.79649,7.077374E-5,498884.2,498884.2
3.466601E-7,15.45997,-4.283142E11,1513.715,1513.715,0.001093989,1.0,0.8906656,0.001317802,0.002604955,0.01024871,0.001318823,0.001882052,0.02859389,4.714961E-4,3.783206E-4,0.001123926,2.14868E-4,4.08355E-4,0.0133502,0.001624466,1.520716E-5,7.635323E-5,3.008623E-6,3.664115E-4,1.981194E-4,3.804416E-5,1.898941E-6,8.25061E-6,0.004450289,1.565677E-4,3.560124E-4,0.004473871,7.386659E-5,1.208917E-5,1.179505E-8,3.911095E-5,1.275426E-8,1.506318E-5,2.430666E-7,4.250493E-10,2.318842E-4,0.003631426,3.399368E-5,0.001087939,2.492469E-5,6.072387E-4,0.002992158,0.003631397,1.125116E-4,4.977071E-10,1.14226E-7,2.183465E-6,1.606699E-8,0.004893005,0.002030773,0.01614046,8.789548,7.076271E-5,498490.5,498490.5
3.558098E-7,15.46217,-4.127833E11,1512.883,1512.883,0.001093989,1.0,0.8900948,0.001300683,0.002695036,0.01026029,0.001356974,0.001843136,0.02894832,4.708264E-4,3.906958E-4,0.001145734,2.101471E-4,3.986808E-4,0.01350526,0.001615416,1.580422E-5,7.803169E-5,3.107332E-6,3.719375E-4,1.93402E-4,3.92137E-5,2.007364E-6,8.513092E-6,0.004494459,1.600609E-4,3.541688E-4,0.004535463,7.573874E-5,1.2773E-5,1.264616E-8,3.995336E-5,1.377217E-8,1.56741E-5,2.568059E-7,4.573184E-10,2.346025E-4,0.003656836,3.516324E-5,0.001105784,2.545751E-5,6.10618E-4,0.003015812,0.003626414,1.13903E-4,5.391571E-10,1.207131E-7,2.298998E-6,1.697361E-8,0.004839289,0.00199862,0.01600626,8.783467,7.075262E-5,498145.6,498145.6
3.649931E-7,15.46441,-3.981596E11,1512.078,1512.078,0.001093989,1.0,0.8895361,0.001284118,0.002785108,0.01026717,0.001395064,0.001805959,0.02929589,4.699765E-4,4.030089E-4,0.0011671,2.055531E-4,3.894645E-4,0.01365735,0.00160647,1.640654E-5,7.969191E-5,3.206594E-6,3.773152E-4,1.889106E-4,4.036165E-5,2.118022E-6,8.77426E-6,0.004537782,1.635167E-4,3.523551E-4,0.004596016,7.758285E-5,1.347342E-5,1.353914E-8,4.078849E-5,1.484174E-8,1.628969E-5,2.708389E-7,4.908969E-10,2.372321E-4,0.003681275,3.632861E-5,0.001123281,2.597656E-5,6.138842E-4,0.003038696,0.003621542,1.152506E-4,5.825009E-10,1.273489E-7,2.416646E-6,1.789902E-8,0.004786751,0.001967319,0.01587443,8.777523,7.074237E-5,497808.5,497808.5
3.761352E-7,15.46716,-3.816032E11,1511.139,1511.139,0.001093989,1.0,0.8888761,0.0012648,0.002893896,0.01026969,0.001440992,0.00176322,0.0297072,4.687384E-4,4.178024E-4,0.001192348,2.001715E-4,3.788935E-4,0.01383736,0.00159581,1.714112E-5,8.167441E-5,3.327263E-6,3.836245E-4,1.83761E-4,4.171975E-5,2.254611E-6,9.088103E-6,0.004589039,1.67644E-4,3.502027E-4,0.004667858,7.97739E-5,1.434164E-5,1.467551E-8,4.178829E-5,1.620454E-8,1.703952E-5,2.88179E-7,5.332245E-10,2.402972E-4,0.003709571,3.773057E-5,0.001143978,2.658573E-5,6.176875E-4,0.003065367,0.003615795,1.16823E-4,6.374178E-10,1.355631E-7,2.561519E-6,1.904176E-8,0.004724763,0.001930578,0.01571817,8.770512,7.072981E-5,497410.9,497410.9
