Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H5-T_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_NC4H10_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H8-2_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NC5H12_Soln#23 (),Mole_fraction_NC5H11_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC6H12_Soln#23 (),Mole_fraction_NC7H15_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_C14H10_Soln#23 (),Mole_fraction_C16H10_Soln#23 (),Mole_fraction_BIN1B_Soln#23 (),Mole_fraction_BIN1A_Soln#23 (),Mole_fraction_NC10H21_Soln#23 (),Mole_fraction_NC12H25_Soln#23 (),Mole_fraction_NC12H26_Soln#23 (),Mole_fraction_NC16H34_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
7.550516E-7,15.96343,1.116133E11,1781.139,1781.139,8.595631E-4,1.0,0.7939438,0.002417153,0.02951022,0.01660307,0.006561678,2.594572E-4,0.08210836,0.001377091,0.01315338,0.002466832,5.549439E-5,4.619091E-5,0.02596396,0.002397035,1.053872E-4,8.743826E-4,0.001310807,7.047142E-4,2.739892E-4,5.020643E-6,0.002732033,3.254244E-4,3.305571E-5,0.00967756,0.001005422,0.001251027,2.577604E-5,3.427814E-4,2.559278E-4,8.487783E-7,1.2939E-5,1.474801E-9,1.609081E-5,6.173574E-4,1.639983E-5,1.195083E-9,3.185905E-5,0.002530457,5.2916E-4,9.0908E-7,1.110617E-8,1.234786E-7,1.123024E-9,4.501851E-12,3.969979E-11,9.167867E-12,1.526366E-17,8.751959E-15,1.677584E-21,3.075889E-7,7.869867,5.384576E-5,446331.5,446331.5
7.583889E-7,15.96504,1.104897E11,1781.242,1781.242,8.595631E-4,1.0,0.7938943,0.002412564,0.02959045,0.01654856,0.006563975,2.582404E-4,0.08216706,0.001373525,0.01318731,0.002460894,5.514822E-5,4.584896E-5,0.02594198,0.002390811,1.051497E-4,8.775177E-4,0.0013126,7.076968E-4,2.726769E-4,4.924785E-6,0.00271798,3.243999E-4,3.288754E-5,0.009659725,0.001002965,0.001256126,2.600141E-5,3.440849E-4,2.565651E-4,8.569109E-7,1.261065E-5,1.433064E-9,1.592014E-5,6.151222E-4,1.601935E-5,1.151967E-9,3.103966E-5,0.002528718,5.297247E-4,9.170565E-7,1.123578E-8,1.23865E-7,1.136117E-9,4.548508E-12,4.008412E-11,8.668515E-12,1.33085E-17,7.62667E-15,1.356345E-21,2.91539E-7,7.869527,5.384033E-5,446312.3,446312.3
7.613958E-7,15.96648,1.094856E11,1781.333,1781.333,8.595631E-4,1.0,0.7938499,0.00240845,0.02966248,0.01649973,0.006565982,2.571567E-4,0.08221971,0.001370331,0.0132178,0.002455554,5.483983E-5,4.554507E-5,0.02592215,0.002385244,1.049362E-4,8.80336E-4,0.001314209,7.103804E-4,2.714996E-4,4.840186E-6,0.002705386,3.234779E-4,3.273736E-5,0.0096437,0.00100075,0.001260707,2.620505E-5,3.452582E-4,2.571366E-4,8.642755E-7,1.232174E-5,1.396665E-9,1.576925E-5,6.131144E-4,1.568397E-5,1.114556E-9,3.031884E-5,0.002527155,5.302298E-4,9.242692E-7,1.135328E-8,1.242126E-7,1.147971E-9,4.590781E-12,4.043186E-11,8.241664E-12,1.176047E-17,6.736214E-15,1.119668E-21,2.777846E-7,7.869222,5.383547E-5,446295.0,446295.0
7.652193E-7,15.9683,1.082203E11,1781.448,1781.448,8.595631E-4,1.0,0.7937936,0.00240325,0.02975371,0.01643803,0.006568447,2.557962E-4,0.08228632,0.001366294,0.01325646,0.002448779,5.445248E-5,4.516439E-5,0.0258969,0.00237822,1.046654E-4,8.839107E-4,0.001316244,7.137873E-4,2.700097E-4,4.735026E-6,0.00268947,3.22307E-4,3.254825E-5,0.009623384,9.979304E-4,0.001266512,2.646477E-5,3.467484E-4,2.578598E-4,8.736912E-7,1.19638E-5,1.351997E-9,1.558131E-5,6.1057E-4,1.526763E-5,1.068898E-9,2.942598E-5,0.002525175,5.30867E-4,9.334762E-7,1.150368E-8,1.246539E-7,1.163125E-9,4.64486E-12,4.087605E-11,7.729207E-12,1.00508E-17,5.75336E-15,8.778577E-22,2.612274E-7,7.868834,5.382934E-5,446273.0,446273.0
7.743629E-7,15.9726,1.052453E11,1781.719,1781.719,8.595631E-4,1.0,0.79366,0.002390946,0.02997028,0.01629219,0.006573967,2.526175E-4,0.08244412,0.001356749,0.01334844,0.002432639,5.354694E-5,4.427882E-5,0.02583639,0.002361667,1.040213E-4,8.924198E-4,0.001321066,7.219106E-4,2.664782E-4,4.493899E-6,0.002651828,3.195142E-4,3.210403E-5,0.009575073,9.911763E-4,0.001280311,2.708932E-5,3.503046E-4,2.595734E-4,8.964367E-7,1.114814E-5,1.251936E-9,1.51485E-5,6.045235E-4,1.431538E-5,9.676633E-10,2.739203E-5,0.002520468,5.323683E-4,9.556519E-7,1.18678E-8,1.257056E-7,1.199718E-9,4.775643E-12,4.194729E-11,6.627276E-12,6.891488E-18,3.939142E-15,4.889172E-22,2.254442E-7,7.867912,5.381486E-5,446220.7,446220.7
7.768847E-7,15.97377,1.044374E11,1781.792,1781.792,8.595631E-4,1.0,0.7936233,0.002387584,0.03002962,0.01625239,0.006575397,2.517591E-4,0.08248727,0.001354142,0.01337369,0.002428203,5.330227E-5,4.40406E-5,0.02581967,0.002357161,1.038445E-4,8.947567E-4,0.001322386,7.241449E-4,2.655121E-4,4.429901E-6,0.002641551,3.187458E-4,3.198348E-5,0.009561817,9.893111E-4,0.001284096,2.726242E-5,3.512835E-4,2.600421E-4,9.02767E-7,1.093292E-5,1.225935E-9,1.503311E-5,6.028654E-4,1.406324E-5,9.416066E-10,2.685548E-5,0.002519177,5.327768E-4,9.618071E-7,1.196934E-8,1.259948E-7,1.209898E-9,4.812079E-12,4.224498E-11,6.351761E-12,6.209318E-18,3.547818E-15,4.159855E-22,2.164558E-7,7.867658,5.381091E-5,446206.3,446206.3
7.819283E-7,15.97609,1.028375E11,1781.937,1781.937,8.595631E-4,1.0,0.7935503,0.002380902,0.0301478,0.01617333,0.006578141,2.500651E-4,0.08257311,0.001348964,0.01342404,0.002419354,5.281931E-5,4.357174E-5,0.02578618,0.002348224,1.034919E-4,8.994179E-4,0.00132501,7.286055E-4,2.635898E-4,4.305027E-6,0.002621132,3.172116E-4,3.174486E-5,0.009535391,9.855783E-4,0.001291637,2.76097E-5,3.532388E-4,2.609743E-4,9.155015E-7,1.051455E-5,1.175869E-9,1.480726E-5,5.995615E-4,1.357203E-5,8.917386E-10,2.581267E-5,0.002516604,5.335868E-4,9.741682E-7,1.217384E-8,1.265721E-7,1.230371E-9,4.885426E-12,4.284326E-11,5.834205E-12,5.038958E-18,2.87687E-15,3.009302E-22,1.995217E-7,7.867152,5.380308E-5,446177.6,446177.6
7.882387E-7,15.97897,1.008656E11,1782.115,1782.115,8.595631E-4,1.0,0.7934595,0.002372618,0.03029472,0.01607541,0.006581358,2.479874E-4,0.08267965,0.001342547,0.01348675,0.002408321,5.222678E-5,4.299896E-5,0.02574422,0.002337181,1.030528E-4,9.052263E-4,0.001328267,7.341716E-4,2.612036E-4,4.154488E-6,0.002595836,3.15297E-4,3.145087E-5,0.009502493,9.809038E-4,0.001301022,2.804624E-5,3.556807E-4,2.621314E-4,9.315741E-7,1.001309E-5,1.116686E-9,1.453359E-5,5.95451E-4,1.298126E-5,8.333293E-10,2.4563E-5,0.002513403,5.34587E-4,9.89729E-7,1.243241E-8,1.272924E-7,1.256196E-9,4.978097E-12,4.359726E-11,5.244987E-12,3.877819E-18,2.211831E-15,2.004944E-22,1.801589E-7,7.866522,5.379339E-5,446141.8,446141.8
7.907903E-7,15.98013,1.000776E11,1782.186,1782.186,8.595631E-4,1.0,0.793423,0.002369292,0.03035383,0.01603613,0.006582592,2.471604E-4,0.08272246,0.001339972,0.01351202,0.002403872,5.199086E-5,4.277166E-5,0.02572723,0.002332758,1.028759E-4,9.075673E-4,0.001329576,7.364173E-4,2.602447E-4,4.095377E-6,0.002585686,3.145245E-4,3.133343E-5,0.009489242,9.790127E-4,0.0013048,2.822338E-5,3.566666E-4,2.625963E-4,9.381169E-7,9.817084E-6,1.093799E-9,1.442565E-5,5.937963E-4,1.274972E-5,8.109051E-10,2.407461E-5,0.002512114,5.349873E-4,9.960506E-7,1.253781E-8,1.27583E-7,1.266704E-9,5.015854E-12,4.390385E-11,5.023881E-12,3.487838E-18,1.988636E-15,1.701266E-22,1.728682E-7,7.866268,5.37895E-5,446127.4,446127.4
7.959296E-7,15.98243,9.85066E10,1782.328,1782.328,8.595631E-4,1.0,0.7933496,0.002362634,0.03047239,0.01595756,0.006584963,2.455165E-4,0.08280821,0.001334819,0.01356276,0.002394934,5.152186E-5,4.232111E-5,0.02569298,0.002323924,1.025206E-4,9.122696E-4,0.001332199,7.409322E-4,2.583237E-4,3.97928E-6,0.002565381,3.129715E-4,3.10993E-5,0.009462644,9.752022E-4,0.001312382,2.858128E-5,3.586498E-4,2.635275E-4,9.513727E-7,9.433663E-6,1.049421E-9,1.421282E-5,5.904763E-4,1.229573E-5,7.676977E-10,2.311934E-5,0.002509527,5.357864E-4,1.008836E-6,1.275161E-8,1.281673E-7,1.287985E-9,5.092407E-12,4.452441E-11,4.606159E-12,2.816561E-18,1.604684E-15,1.221559E-22,1.590544E-7,7.865757,5.378174E-5,446098.5,446098.5
8.207877E-7,15.99327,9.120468E10,1782.981,1782.981,8.595631E-4,1.0,0.7930001,0.002331172,0.03103639,0.01558749,0.006594348,2.379572E-4,0.08321439,0.001310501,0.01380532,0.002352124,4.936477E-5,4.02713E-5,0.02552674,0.002282517,1.008234E-4,9.347716E-4,0.001344627,7.62609E-4,2.492251E-4,3.469879E-6,0.002469701,3.055186E-4,3.001075E-5,0.009335683,9.567622E-4,0.001348523,3.033246E-5,3.681943E-4,2.679363E-4,1.016944E-6,7.777578E-6,8.636809E-10,1.326255E-5,5.746589E-4,1.031684E-5,5.910994E-10,1.899429E-5,0.002497188,5.395196E-4,1.071646E-6,1.38138E-8,1.309727E-7,1.393036E-9,5.47226E-12,4.758259E-11,3.023212E-12,9.953415E-19,5.651065E-16,2.435957E-23,1.061509E-7,7.863308,5.374529E-5,445959.6,445959.6
8.247143E-7,15.99494,9.009514E10,1783.08,1783.08,8.595631E-4,1.0,0.7929457,0.002326311,0.03112408,0.01553051,0.006595528,2.368191E-4,0.08327729,0.001306748,0.01384321,0.002345426,4.904006E-5,3.996599E-5,0.0255004,0.002276168,1.005584E-4,9.382895E-4,0.001346552,7.660083E-4,2.47817E-4,3.396764E-6,0.002454966,3.043509E-4,2.984518E-5,0.009315884,9.538506E-4,0.001354152,3.061205E-5,3.696946E-4,2.686185E-4,1.027523E-6,7.543746E-6,8.382219E-10,1.312347E-5,5.721969E-4,1.003478E-5,5.674828E-10,1.841192E-5,0.002495265,5.400897E-4,1.081714E-6,1.398585E-8,1.314128E-7,1.409947E-9,5.533734E-12,4.807425E-11,2.828245E-12,8.439223E-19,4.788873E-16,1.886245E-23,9.956212E-8,7.862925,5.373969E-5,445937.9,445937.9
8.308972E-7,15.99754,8.83716E10,1783.233,1783.233,8.595631E-4,1.0,0.7928604,0.002318716,0.0312614,0.01544157,0.006597225,2.350563E-4,0.08337564,0.001300887,0.01390264,0.002334916,4.853719E-5,3.949485E-5,0.0254589,0.002266272,1.001431E-4,9.438091E-4,0.001349562,7.713469E-4,2.456155E-4,3.285406E-6,0.00243197,3.025177E-4,2.958782E-5,0.009284847,9.492678E-4,0.00136297,3.105392E-5,3.72053E-4,2.69685E-4,1.044304E-6,7.189675E-6,8.000267E-10,1.291004E-5,5.683404E-4,9.606277E-6,5.323472E-10,1.753008E-5,0.002492251,5.409769E-4,1.097646E-6,1.425913E-8,1.321042E-7,1.436748E-9,5.631362E-12,4.885323E-11,2.546268E-12,6.506265E-19,3.689019E-16,1.260504E-23,8.999852E-8,7.862323,5.373096E-5,445903.7,445903.7
8.491039E-7,16.00501,8.346026E10,1783.667,1783.667,8.595631E-4,1.0,0.7926122,0.002296753,0.03166044,0.01518519,0.006601124,2.300622E-4,0.08366055,0.001283955,0.01407603,0.002304224,4.711336E-5,3.817211E-5,0.02533649,0.002237822,9.89324E-5,9.59922E-4,0.001358286,7.869675E-4,2.392446E-4,2.982576E-6,0.00236569,2.971603E-4,2.8853E-5,0.009194441,9.357948E-4,0.001388624,3.236617E-5,3.789691E-4,2.727712E-4,1.094589E-6,6.240337E-6,6.996882E-10,1.231847E-5,5.571268E-4,8.448213E-6,4.418564E-10,1.516546E-5,0.002483474,5.435157E-4,1.145126E-6,1.508057E-8,1.341286E-7,1.516867E-9,5.924763E-12,5.118076E-11,1.867686E-12,3.014303E-19,1.705194E-16,3.825996E-24,6.679049E-8,7.860563,5.370586E-5,445803.9,445803.9
8.517715E-7,16.00609,8.276081E10,1783.729,1783.729,8.595631E-4,1.0,0.7925762,0.002293585,0.03171825,0.01514831,0.006601562,2.293541E-4,0.08370172,0.001281515,0.01410123,0.00229976,4.691162E-5,3.798605E-5,0.02531854,0.002233738,9.875658E-5,9.622653E-4,0.001359546,7.892436E-4,2.38325E-4,2.941179E-6,0.002356157,2.963807E-4,2.874814E-5,0.009181318,9.338243E-4,0.001392344,3.255981E-5,3.799788E-4,2.732167E-4,1.102067E-6,6.11223E-6,6.863752E-10,1.223614E-5,5.555017E-4,8.290816E-6,4.300632E-10,1.484633E-5,0.0024822,5.438785E-4,1.152153E-6,1.520303E-8,1.344238E-7,1.528756E-9,5.968507E-12,5.152605E-11,1.784691E-12,2.692508E-19,1.522663E-16,3.212455E-24,6.393039E-8,7.860307,5.370226E-5,445789.4,445789.4
8.705051E-7,16.01348,7.798896E10,1784.147,1784.147,8.595631E-4,1.0,0.7923259,0.002271675,0.0321196,0.01489399,0.006603723,2.245396E-4,0.08398674,0.001264649,0.01427681,0.002268644,4.554115E-5,3.673102E-5,0.02519231,0.002205625,9.753307E-5,9.785974E-4,0.001368277,8.051352E-4,2.319659E-4,2.669981E-6,0.002290462,2.909454E-4,2.803079E-5,0.00909004,9.200201E-4,0.001418186,3.392917E-5,3.870436E-4,2.762976E-4,1.155368E-6,5.28393E-6,6.015528E-10,1.168638E-5,5.44217E-4,7.265825E-6,3.562143E-10,1.278249E-5,0.002473341,5.463632E-4,1.202E-6,1.607808E-8,1.364869E-7,1.613288E-9,6.281179E-12,5.398129E-11,1.296172E-12,1.21399E-19,6.85039E-17,9.34544E-25,4.697712E-8,7.858517,5.367745E-5,445687.9,445687.9
8.743882E-7,16.01499,7.702998E10,1784.231,1784.231,8.595631E-4,1.0,0.7922746,0.002267207,0.03220179,0.01484228,0.006603976,2.23575E-4,0.08404496,0.001261212,0.0143129,0.002262247,4.526686E-5,3.648171E-5,0.02516613,0.002199918,9.72819E-5,9.819557E-4,0.00137006,8.084089E-4,2.306692E-4,2.617815E-6,0.002277116,2.898277E-4,2.788616E-5,0.00907131,9.171672E-4,0.001423481,3.421507E-5,3.885024E-4,2.76926E-4,1.16659E-6,5.126963E-6,5.857175E-10,1.157831E-5,5.419059E-4,7.070025E-6,3.426931E-10,1.239128E-5,0.002471524,5.468645E-4,1.212442E-6,1.626278E-8,1.369124E-7,1.631037E-9,6.347208E-12,5.449692E-11,1.212934E-12,1.028932E-19,5.803615E-17,7.234299E-25,4.406543E-8,7.858149,5.367242E-5,445667.0,445667.0
8.804732E-7,16.01732,7.554745E10,1784.36,1784.36,8.595631E-4,1.0,0.7921945,0.002260254,0.03232992,0.01476195,0.006604244,2.220851E-4,0.08413559,0.001255866,0.01436924,0.002252257,4.484347E-5,3.609811E-5,0.02512509,0.002191057,9.689E-5,9.871998E-4,0.001372836,8.135248E-4,2.286518E-4,2.538681E-6,0.002256385,2.880825E-4,2.766221E-5,0.009042092,9.127032E-4,0.001431737,3.466446E-5,3.907843E-4,2.779036E-4,1.184295E-6,4.890407E-6,5.619915E-10,1.141275E-5,5.383034E-4,6.773921E-6,3.226019E-10,1.180163E-5,0.002468688,5.476407E-4,1.228878E-6,1.655447E-8,1.375777E-7,1.659004E-9,6.451527E-12,5.530955E-11,1.093018E-12,7.936081E-20,4.473302E-17,4.838589E-25,3.985687E-8,7.857573,5.366461E-5,445634.3,445634.3
8.832763E-7,16.01838,7.487277E10,1784.418,1784.418,8.595631E-4,1.0,0.7921578,0.002257071,0.03238866,0.01472522,0.006604315,2.214076E-4,0.0841771,0.00125342,0.01439511,0.00224767,4.465103E-5,3.592424E-5,0.02510618,0.002187008,9.671016E-5,9.89608E-4,0.001374108,8.158756E-4,2.277285E-4,2.503272E-6,0.00224691,2.872813E-4,2.756015E-5,0.009028686,9.106498E-4,0.001435523,3.487203E-5,3.918339E-4,2.783512E-4,1.1925E-6,4.785192E-6,5.514911E-10,1.1338E-5,5.366517E-4,6.641805E-6,3.137766E-10,1.153933E-5,0.002467387,5.479945E-4,1.236479E-6,1.668977E-8,1.378836E-7,1.671949E-9,6.499931E-12,5.568579E-11,1.041811E-12,7.040242E-20,3.967148E-17,4.019283E-25,3.805435E-8,7.857308,5.366104E-5,445619.3,445619.3
8.908095E-7,16.02122,7.308501E10,1784.573,1784.573,8.595631E-4,1.0,0.7920595,0.002248579,0.03254568,0.01462738,0.006604346,2.196136E-4,0.08428792,0.001246894,0.01446436,0.002235388,4.414178E-5,3.546563E-5,0.02505536,0.002176226,9.622898E-5,9.960563E-4,0.001377503,8.221751E-4,2.252657E-4,2.411267E-6,0.00222168,2.851361E-4,2.728921E-5,0.008992824,9.051407E-4,0.001445645,3.543162E-5,3.946496E-4,2.79545E-4,1.214705E-6,4.513711E-6,5.245429E-10,1.114168E-5,5.322376E-4,6.299667E-6,2.913228E-10,1.086244E-5,0.002463906,5.489335E-4,1.257004E-6,1.705634E-8,1.387038E-7,1.706936E-9,6.631128E-12,5.670291E-11,9.157172E-13,5.101451E-20,2.872357E-17,2.44103E-25,3.360091E-8,7.856598,5.365154E-5,445579.1,445579.1
9.051532E-7,16.02651,6.97814E10,1784.858,1784.858,8.595631E-4,1.0,0.7918743,0.002232652,0.03284124,0.01444448,0.006603777,2.163011E-4,0.084496,0.001234664,0.01459518,0.002212189,4.320282E-5,3.462568E-5,0.02495857,0.002156085,9.532143E-5,0.00100824,0.001383879,8.340956E-4,2.206505E-4,2.248072E-6,0.002174563,2.810858E-4,2.678644E-5,0.008925208,8.946928E-4,0.001464701,3.650394E-5,3.999904E-4,2.817829E-4,1.257605E-6,4.039418E-6,4.779422E-10,1.078531E-5,5.239312E-4,5.697277E-6,2.531976E-10,9.679479E-6,0.002457343,5.50675E-4,1.296464E-6,1.776606E-8,1.402582E-7,1.774324E-9,6.885427E-12,5.866354E-11,7.160333E-13,2.757328E-20,1.550247E-17,9.412538E-26,2.649903E-8,7.855255,5.363381E-5,445502.9,445502.9
9.177503E-7,16.03105,6.698532E10,1785.097,1785.097,8.595631E-4,1.0,0.7917136,0.002218918,0.0330972,0.01428744,0.006602628,2.134975E-4,0.08467567,0.001224126,0.01470894,0.002192017,4.240961E-5,3.392176E-5,0.02487359,0.0021388,9.453363E-5,0.00101884,0.001389385,8.44484E-4,2.166764E-4,2.116723E-6,0.002134161,2.775662E-4,2.63585E-5,0.008866539,8.855664E-4,0.001481207,3.745287E-5,4.046591E-4,2.837108E-4,1.295953E-6,3.665056E-6,4.415572E-10,1.048981E-5,5.167419E-4,5.217144E-6,2.241058E-10,8.74536E-6,0.002451646,5.521552E-4,1.331524E-6,1.840205E-8,1.416156E-7,1.834326E-9,7.113686E-12,6.04114E-11,5.766888E-13,1.603089E-20,9.002071E-18,4.064373E-26,2.150004E-8,7.854084,5.361862E-5,445436.5,445436.5
9.200689E-7,16.03188,6.64812E10,1785.14,1785.14,8.595631E-4,1.0,0.7916842,0.002216415,0.03314394,0.01425889,0.006602352,2.129917E-4,0.08470842,0.001222207,0.01472977,0.002188325,4.22667E-5,3.379548E-5,0.02485795,0.002135659,9.438958E-5,0.00102078,0.001390389,8.463878E-4,2.159529E-4,2.093698E-6,0.002126824,2.769223E-4,2.628109E-5,0.008855813,8.838921E-4,0.001484222,3.762826E-5,4.055161E-4,2.840618E-4,1.303081E-6,3.60017E-6,4.352833E-10,1.043711E-5,5.154294E-4,5.13346E-6,2.191546E-10,8.583414E-6,0.002450604,5.524227E-4,1.338019E-6,1.852042E-8,1.418646E-7,1.845453E-9,7.156212E-12,6.073578E-11,5.541688E-13,1.45088E-20,8.145579E-18,3.483289E-26,2.068823E-8,7.85387,5.361587E-5,445424.3,445424.3
9.377095E-7,16.03804,6.27488E10,1785.457,1785.457,8.595631E-4,1.0,0.7914626,0.002197625,0.033496,0.01404523,0.006599631,2.092427E-4,0.08495461,0.001207805,0.01488709,0.002160442,4.120891E-5,3.286595E-5,0.024739,0.002112144,9.330299E-5,0.001035443,0.001397933,8.607879E-4,2.105284E-4,1.929245E-6,0.002071973,2.720637E-4,2.570518E-5,0.008774929,8.712118E-4,0.001506922,3.896965E-5,4.120143E-4,2.866952E-4,1.358003E-6,3.143647E-6,3.913803E-10,1.005197E-5,5.055518E-4,4.540448E-6,1.850825E-10,7.443669E-6,0.002442748,5.54409E-4,1.387843E-6,1.943403E-8,1.437517E-7,1.930924E-9,7.48498E-12,6.323068E-11,4.090327E-13,6.764267E-21,3.791585E-18,1.067068E-26,1.542505E-8,7.852245,5.359526E-5,445332.2,445332.2
9.394927E-7,16.03865,6.238167E10,1785.488,1785.488,8.595631E-4,1.0,0.7914404,0.002195749,0.03353123,0.01402397,0.006599296,2.088732E-4,0.0849792,0.001206368,0.01490288,0.002157644,4.110481E-5,3.277496E-5,0.02472698,0.002109804,9.319408E-5,0.001036916,0.001398686,8.622352E-4,2.099879E-4,1.913631E-6,0.002066523,2.715766E-4,2.564822E-5,0.008766824,8.699361E-4,0.001509193,3.910593E-5,4.126689E-4,2.869577E-4,1.363623E-6,3.100973E-6,3.872956E-10,1.001454E-5,5.045639E-4,4.484608E-6,1.819669E-10,7.337101E-6,0.00244196,5.54605E-4,1.39292E-6,1.952768E-8,1.439417E-7,1.939644E-9,7.518735E-12,6.348554E-11,3.96656E-13,6.261446E-21,3.509196E-18,9.467869E-27,1.497341E-8,7.852082,5.359321E-5,445322.9,445322.9
9.442813E-7,16.04029,6.14043E10,1785.57,1785.57,8.595631E-4,1.0,0.791381,0.002190735,0.03362554,0.0139672,0.006598343,2.07889E-4,0.08504496,0.001202528,0.01494519,0.002150149,4.082773E-5,3.25332E-5,0.02469472,0.002103554,9.290246E-5,0.00104086,0.001400702,8.661142E-4,2.085434E-4,1.872574E-6,0.002051975,2.702721E-4,2.54964E-5,0.008745123,8.665159E-4,0.001515272,3.94725E-5,4.144248E-4,2.876594E-4,1.378779E-6,2.989349E-6,3.766238E-10,9.91532E-6,5.019207E-4,4.338184E-6,1.738739E-10,7.058317E-6,0.002439851,5.551271E-4,1.40659E-6,1.978032E-8,1.444512E-7,1.963131E-9,7.609859E-12,6.417238E-11,3.652364E-13,5.08821E-21,2.850494E-18,6.867036E-27,1.382462E-8,7.851644,5.358775E-5,445298.1,445298.1
9.468459E-7,16.04116,6.088618E10,1785.614,1785.614,8.595631E-4,1.0,0.7913492,0.002188062,0.03367585,0.01393698,0.006597801,2.073668E-4,0.08508003,0.001200481,0.01496779,0.002146146,4.06808E-5,3.240524E-5,0.02467745,0.002100227,9.274678E-5,0.001042967,0.001401776,8.68187E-4,2.07774E-4,1.851096E-6,0.002044234,2.695757E-4,2.541575E-5,0.008733539,8.646876E-4,0.001518516,3.966919E-5,4.15364E-4,2.880331E-4,1.386934E-6,2.93131E-6,3.710818E-10,9.862948E-6,5.005108E-4,4.261838E-6,1.696985E-10,6.913348E-6,0.002438726,5.554042E-4,1.413933E-6,1.991634E-8,1.447237E-7,1.975753E-9,7.658951E-12,6.454168E-11,3.494449E-13,4.553142E-21,2.550189E-18,5.782491E-27,1.324594E-8,7.851409,5.358484E-5,445284.8,445284.8
9.604319E-7,16.04571,5.820155E10,1785.839,1785.839,8.595631E-4,1.0,0.7911823,0.002174049,0.03394023,0.01377896,0.006594577,2.046551E-4,0.08526396,0.001189756,0.01508684,0.002125071,3.991891E-5,3.174445E-5,0.02458599,0.002082819,9.192786E-5,0.001054067,0.001407412,8.791146E-4,2.037464E-4,1.742949E-6,0.002003812,2.659124E-4,2.499602E-5,0.008672614,8.550441E-4,0.001535552,4.071527E-5,4.203254E-4,2.899907E-4,1.430568E-6,2.642895E-6,3.435988E-10,9.593989E-6,4.931085E-4,3.88019E-6,1.492815E-10,6.192822E-6,0.002432803,5.568429E-4,1.453085E-6,2.0645E-8,1.461625E-7,2.043104E-9,7.922384E-12,6.651499E-11,2.764258E-13,2.523381E-21,1.411766E-18,2.318581E-27,1.055753E-8,7.850174,5.356966E-5,445214.7,445214.7
9.636222E-7,16.04676,5.75857E10,1785.89,1785.89,8.595631E-4,1.0,0.7911434,0.002170794,0.03400179,0.01374236,0.006593734,2.040313E-4,0.08530671,0.001187265,0.01511463,0.002120154,3.974393E-5,3.159332E-5,0.02456453,0.002078784,9.173697E-5,0.001056658,0.001408722,8.816676E-4,2.028124E-4,1.718879E-6,0.001994461,2.650586E-4,2.489926E-5,0.008658416,8.5279E-4,0.001539517,4.096192E-5,4.21487E-4,2.904448E-4,1.440922E-6,2.579629E-6,3.375793E-10,9.532843E-6,4.913865E-4,3.795931E-6,1.448781E-10,6.034741E-6,0.002431422,5.571736E-4,1.46234E-6,2.081811E-8,1.464992E-7,2.05904E-9,7.985083E-12,6.698255E-11,2.61626E-13,2.197256E-21,1.228999E-18,1.872198E-27,1.000984E-8,7.849885,5.356615E-5,445198.3,445198.3
