Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_IC3H7_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_C3H3_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_PC4H9_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H5_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_NC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_DIALLYL_Soln#11 (),Mole_fraction_CYC6H8_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_LC6H6_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_NPBENZ_Soln#11 (),Mole_fraction_NC12H26_Soln#11 (),Mole_fraction_NC16H34_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
2.94347E-7,15.57076,-5.092979E11,1458.953,1458.953,0.001203388,1.0,0.9344524,6.617624E-4,3.050691E-4,0.002541748,2.216631E-4,0.001525102,0.00736236,8.704934E-5,1.922687E-5,1.272165E-4,8.171588E-5,3.187711E-4,0.003587321,7.957095E-4,7.389117E-7,8.651135E-6,1.023925E-7,5.932609E-5,1.616278E-4,1.807691E-6,3.747634E-8,6.547138E-7,0.001330549,2.084613E-5,2.856517E-4,0.001018385,3.637217E-6,2.395454E-7,1.511858E-10,9.348142E-6,8.365167E-11,7.33626E-7,3.054784E-9,2.594207E-5,0.001117472,3.626712E-6,2.849491E-4,4.393086E-6,8.986371E-9,1.944862E-4,9.691027E-4,0.003957484,3.081983E-5,7.872449E-12,1.909323E-9,1.438613E-7,3.96393E-7,0.009325247,0.005211654,0.02384874,9.252419,7.728515E-5,524741.8,524741.8
3.031558E-7,15.56923,-4.980855E11,1458.074,1458.074,0.001203388,1.0,0.9340318,6.611376E-4,3.244583E-4,0.002612822,2.316161E-4,0.001521029,0.007586175,8.995262E-5,2.06481E-5,1.341558E-4,8.23619E-5,3.151991E-4,0.003686604,8.037989E-4,7.908434E-7,9.073247E-6,1.087672E-7,6.220132E-5,1.592583E-4,1.962504E-6,4.166139E-8,7.088268E-7,0.001363439,2.192216E-5,2.866916E-4,0.001052902,3.896085E-6,2.662053E-7,1.639739E-10,9.746427E-6,9.32227E-11,7.97155E-7,3.448575E-9,2.708726E-5,0.001146703,3.890246E-6,2.96537E-4,4.676019E-6,1.021248E-8,1.984025E-4,9.963661E-4,0.003953801,3.197045E-5,9.339529E-12,2.146049E-9,1.557266E-7,4.285863E-7,0.009283806,0.00517896,0.0237654,9.247752,7.729273E-5,524477.1,524477.1
3.157884E-7,15.56718,-4.825232E11,1456.847,1456.847,0.001203388,1.0,0.9334398,6.595721E-4,3.530707E-4,0.002711432,2.460022E-4,0.001513558,0.007902743,9.398836E-5,2.276089E-5,1.442563E-4,8.313909E-5,3.100657E-4,0.003827149,8.143422E-4,8.682794E-7,9.683609E-6,1.181853E-7,6.633274E-5,1.559485E-4,2.194643E-6,4.817553E-8,7.896143E-7,0.001409939,2.347811E-5,2.879975E-4,0.001101875,4.276954E-6,3.075191E-7,1.834032E-10,1.031609E-5,1.082565E-10,8.926215E-7,4.066994E-9,2.872E-5,0.001187963,4.282076E-6,3.130353E-4,5.090194E-6,1.216145E-8,2.038821E-4,0.00103482,0.003948606,3.359473E-5,1.180721E-11,2.516944E-9,1.738545E-7,4.765676E-7,0.009225447,0.005133036,0.02364745,9.241183,7.730288E-5,524104.6,524104.6
3.277391E-7,15.5654,-4.683582E11,1455.721,1455.721,0.001203388,1.0,0.9328916,6.574723E-4,3.809725E-4,0.002801093,2.597244E-4,0.00150496,0.008197428,9.766224E-5,2.483665E-5,1.539553E-4,8.372454E-5,3.052223E-4,0.003958117,8.232441E-4,9.446734E-7,1.026558E-5,1.27386E-7,7.024267E-5,1.529138E-4,2.424733E-6,5.490845E-8,8.693302E-7,0.001453225,2.496172E-5,2.890497E-4,0.001147619,4.646787E-6,3.50007E-7,2.030086E-10,1.085289E-5,1.239764E-10,9.875391E-7,4.711713E-9,3.025216E-5,0.00122628,4.667214E-6,3.285008E-4,5.490107E-6,1.422065E-8,2.089234E-4,0.001070502,0.003943786,3.510231E-5,1.45817E-11,2.90276E-9,1.922302E-7,5.2382E-7,0.009171374,0.005090605,0.02353758,9.2351,7.731174E-5,523759.6,523759.6
3.414075E-7,15.56353,-4.528116E11,1454.473,1454.473,0.001203388,1.0,0.9322784,6.544599E-4,4.138238E-4,0.002899314,2.755416E-4,0.001493592,0.008528765,1.016873E-4,2.729718E-5,1.651967E-4,8.423128E-5,2.997262E-4,0.004105546,8.322441E-4,1.035687E-6,1.093554E-5,1.382447E-7,7.470769E-5,1.495578E-4,2.699684E-6,6.330669E-8,9.642017E-7,0.001501921,2.666978E-5,2.900572E-4,0.001199232,5.079939E-6,4.027331E-7,2.269564E-10,1.14638E-5,1.438499E-10,1.101416E-6,5.521944E-9,3.198736E-5,0.001269257,5.124097E-6,3.460059E-4,5.955797E-6,1.68435E-8,2.145268E-4,0.001110488,0.003938386,3.679105E-5,1.834421E-11,3.386719E-9,2.147314E-7,5.799398E-7,0.009110844,0.005043244,0.02341394,9.228296,7.732105E-5,523373.7,523373.7
3.495911E-7,15.56249,-4.438316E11,1453.746,1453.746,0.001203388,1.0,0.931918,6.523939E-4,4.339478E-4,0.00295592,2.850697E-4,0.001486121,0.008724248,1.040054E-4,2.881205E-5,1.719932E-4,8.445816E-5,2.96468E-4,0.004192618,8.370707E-4,1.09199E-6,1.133842E-5,1.449126E-7,7.737401E-5,1.476068E-4,2.869997E-6,6.869814E-8,1.022792E-6,0.001530674,2.769705E-5,2.905695E-4,0.001229771,5.343958E-6,4.364394E-7,2.421045E-10,1.182781E-5,1.567658E-10,1.172233E-6,6.044901E-9,3.301659E-5,0.001294558,5.405631E-6,3.563883E-4,6.238268E-6,1.855499E-8,2.178021E-4,0.001134012,0.00393521,3.778373E-5,2.092812E-11,3.698683E-9,2.289692E-7,6.145369E-7,0.009075257,0.005015467,0.02334093,9.224299,7.732622E-5,523147.0,523147.0
3.579928E-7,15.56148,-4.348628E11,1453.014,1453.014,0.001203388,1.0,0.9315533,6.500988E-4,4.549462E-4,0.003012333,2.948937E-4,0.001478005,0.0089227,1.06313E-4,3.03981E-5,1.790158E-4,8.463586E-5,2.931541E-4,0.004281084,8.416154E-4,1.151174E-6,1.175312E-5,1.518843E-7,8.010377E-5,1.456487E-4,3.049051E-6,7.452053E-8,1.08427E-6,0.001559886,2.875462E-5,2.910304E-4,0.001260838,5.618321E-6,4.727266E-7,2.583107E-10,1.220004E-5,1.708535E-10,1.246938E-6,6.611674E-9,3.40652E-5,0.0013202,5.700623E-6,3.669679E-4,6.530721E-6,2.042485E-8,2.211048E-4,0.001157843,0.003931993,3.878839E-5,2.386072E-11,4.036508E-9,2.441876E-7,6.507893E-7,0.00903922,0.004987388,0.02326677,9.220253,7.733123E-5,522917.5,522917.5
3.690629E-7,15.56024,-4.234251E11,1452.072,1452.072,0.001203388,1.0,0.9310805,6.468431E-4,4.831136E-4,0.003084055,3.078986E-4,0.001466717,0.009180744,1.092416E-4,3.253315E-5,1.883296E-4,8.479048E-5,2.888427E-4,0.004396228,8.470052E-4,1.231241E-6,1.230081E-5,1.612608E-7,8.3686E-5,1.431373E-4,3.291143E-6,8.264166E-8,1.167229E-6,0.001597913,3.01517E-5,2.915449E-4,0.001301333,5.984482E-6,5.231614E-7,2.807115E-10,1.268806E-5,1.907462E-10,1.348385E-6,7.405131E-9,3.543375E-5,0.001353478,6.098141E-6,3.80782E-4,6.919326E-6,2.306655E-8,2.253668E-4,0.001188752,0.00392782,4.008968E-5,2.818922E-11,4.509064E-9,2.651731E-7,6.996298E-7,0.008992489,0.004951051,0.02317027,9.21501,7.73374E-5,522620.2,522620.2
3.858458E-7,15.55854,-4.068832E11,1450.69,1450.69,0.001203388,1.0,0.9303802,6.414975E-4,5.268366E-4,0.003187225,3.277359E-4,0.001448552,0.009564605,1.134394E-4,3.586159E-5,2.025586E-4,8.486806E-5,2.824412E-4,0.004567757,8.539771E-4,1.357021E-6,1.313293E-5,1.758759E-7,8.90786E-5,1.394752E-4,3.670598E-6,9.594077E-8,1.29698E-6,0.001654587,3.227539E-5,2.921433E-4,0.001361776,6.548486E-6,6.053563E-7,3.170484E-10,1.342233E-5,2.239329E-10,1.508511E-6,8.710302E-9,3.747874E-5,0.001402839,6.718906E-6,4.014457E-4,7.514143E-6,2.746627E-8,2.316418E-4,0.001234569,0.003921637,4.201386E-5,3.585023E-11,5.285679E-9,2.990199E-7,7.758394E-7,0.008923227,0.004897348,0.02302655,9.207248,7.734585E-5,522179.9,522179.9
3.983016E-7,15.55741,-3.95205E11,1449.7,1449.7,0.001203388,1.0,0.9298728,6.372792E-4,5.600283E-4,0.003259554,3.425442E-4,0.001434431,0.009843879,1.163681E-4,3.839773E-5,2.131853E-4,8.481606E-5,2.778054E-4,0.00469274,8.582964E-4,1.453686E-6,1.375113E-5,1.870234E-7,9.304608E-5,1.368673E-4,3.961099E-6,1.065885E-7,1.396162E-6,0.001695913,3.385422E-5,2.924615E-4,0.001405902,6.973014E-6,6.708566E-7,3.45963E-10,1.396272E-5,2.51047E-10,1.632099E-6,9.759314E-9,3.897228E-5,0.001438639,7.19284E-6,4.165608E-4,7.958875E-6,3.10457E-8,2.361602E-4,0.001267779,0.003917155,4.340428E-5,4.247278E-11,5.909446E-9,3.257247E-7,8.339508E-7,0.008873013,0.004858529,0.02292186,9.201627,7.735146E-5,521861.2,521861.2
4.074067E-7,15.55665,-3.869792E11,1448.993,1448.993,0.001203388,1.0,0.9295084,6.340904E-4,5.846641E-4,0.003310195,3.534107E-4,0.001423845,0.01004505,1.184098E-4,4.028434E-5,2.209801E-4,8.472497E-5,2.744827E-4,0.004782872,8.610307E-4,1.526075E-6,1.420298E-5,1.953286E-7,9.592532E-5,1.350185E-4,4.177827E-6,1.147942E-7,1.470111E-6,0.001725736,3.500901E-5,2.926333E-4,0.001437766,7.286063E-6,7.211715E-7,3.68199E-10,1.435519E-5,2.722697E-10,1.724907E-6,1.056967E-8,4.005061E-5,0.001464366,7.545955E-6,4.274895E-4,8.285183E-6,3.383425E-8,2.393916E-4,0.001291637,0.003913936,4.440055E-5,4.786066E-11,6.391137E-9,3.460982E-7,8.77198E-7,0.008836929,0.004830692,0.02284637,9.197592,7.735523E-5,521632.3,521632.3
4.187879E-7,15.55578,-3.770531E11,1448.13,1448.13,0.001203388,1.0,0.9290602,6.300052E-4,6.158763E-4,0.003370907,3.670396E-4,0.001410372,0.01029306,1.208461E-4,4.267877E-5,2.307471E-4,8.455374E-5,2.704104E-4,0.004894102,8.639823E-4,1.618558E-6,1.476743E-5,2.058905E-7,9.949762E-5,1.327738E-4,4.453525E-6,1.255552E-7,1.564163E-6,0.00176257,3.64526E-5,2.927827E-4,0.001477136,7.680162E-6,7.869646E-7,3.973544E-10,1.484268E-5,3.005295E-10,1.843755E-6,1.16345E-8,4.138231E-5,0.00149601,7.994835E-6,4.410071E-4,8.693989E-6,3.752656E-8,2.43349E-4,0.001320972,0.003909978,4.562228E-5,5.528866E-11,7.023948E-9,3.725745E-7,9.321051E-7,0.008792541,0.004796515,0.02275322,9.192632,7.735958E-5,521351.0,521351.0
4.313119E-7,15.55491,-3.665714E11,1447.206,1447.206,0.001203388,1.0,0.9285764,6.254112E-4,6.507263E-4,0.003434474,3.820906E-4,0.001395318,0.0105616,1.233813E-4,4.535667E-5,2.41515E-4,8.429844E-5,2.660355E-4,0.00501469,8.666749E-4,1.722819E-6,1.538769E-5,2.177376E-7,1.033922E-4,1.303861E-4,4.762541E-6,1.380454E-7,1.669605E-6,0.001802542,3.804051E-5,2.928709E-4,0.001519878,8.116867E-6,8.630916E-7,4.312551E-10,1.537508E-5,3.339339E-10,1.978065E-6,1.287293E-8,4.282665E-5,0.00153018,8.49784E-6,4.556978E-4,9.1444E-6,4.185717E-8,2.476025E-4,0.001352642,0.003905705,4.693676E-5,6.440875E-11,7.759831E-9,4.029987E-7,9.935343E-7,0.008744589,0.004759678,0.02265224,9.187279,7.736391E-5,521047.5,521047.5
4.458386E-7,15.55401,-3.549676E11,1446.166,1446.166,0.001203388,1.0,0.9280269,6.199902E-4,6.917633E-4,0.003504082,3.996115E-4,0.001377666,0.0108675,1.26136E-4,4.85144E-5,2.540174E-4,8.392405E-5,2.611026E-4,0.005152239,8.691305E-4,1.846917E-6,1.610544E-5,2.317641E-7,1.078593E-4,1.277208E-4,5.12761E-6,1.533855E-7,1.794281E-6,0.001848193,3.988041E-5,2.928837E-4,0.001568702,8.62662E-6,9.562856E-7,4.730738E-10,1.598726E-5,3.758353E-10,2.138316E-6,1.439691E-8,4.447407E-5,0.001568978,9.092347E-6,4.724971E-4,9.666688E-6,4.723398E-8,2.524088E-4,0.001388595,0.003900854,4.842286E-5,7.631531E-11,8.665382E-9,4.399674E-7,1.065997E-6,0.008690103,0.004717926,0.02253707,9.181205,7.736837E-5,520703.0,520703.0
4.587452E-7,15.55331,-3.451338E11,1445.269,1445.269,0.001203388,1.0,0.9275488,6.151198E-4,7.287355E-4,0.00356234,4.15229E-4,0.001361899,0.01113439,1.284215E-4,5.13621E-5,2.651249E-4,8.35291E-5,2.568478E-4,0.005272404,8.707641E-4,1.95993E-6,1.674119E-5,2.444742E-7,1.117809E-4,1.254428E-4,5.457267E-6,1.677826E-7,1.907027E-6,0.001888128,4.151254E-5,2.928237E-4,0.001611418,9.081756E-6,1.043491E-6,5.125855E-10,1.652631E-5,4.160258E-10,2.284564E-6,1.582966E-8,4.591257E-5,0.001602714,9.62979E-6,4.872077E-4,1.012984E-5,5.233137E-8,2.565692E-4,0.001419854,0.003896636,4.97092E-5,8.817174E-11,9.516819E-9,4.743116E-7,1.131367E-6,0.008642679,0.004681675,0.02243646,9.175924,7.737186E-5,520403.5,520403.5
4.723703E-7,15.55266,-3.352152E11,1444.349,1444.349,0.001203388,1.0,0.9270542,6.09949E-4,7.682457E-4,0.003620313,4.317608E-4,0.001345246,0.01141126,1.306747E-4,5.440692E-5,2.768385E-4,8.305643E-5,2.524864E-4,0.005397222,8.719806E-4,2.081944E-6,1.740989E-5,2.581353E-7,1.15871E-4,1.231257E-4,5.809997E-6,1.837627E-7,2.027902E-6,0.001929665,4.323207E-5,2.92696E-4,0.001655846,9.56385E-6,1.140036E-6,5.568154E-10,1.709038E-5,4.616004E-10,2.442745E-6,1.74222E-8,4.740543E-5,0.001637596,1.020583E-5,5.025194E-4,1.061714E-5,5.803995E-8,2.608539E-4,0.001452176,0.003892274,5.103317E-5,1.020773E-10,1.046345E-8,5.120783E-7,1.201287E-6,0.008593585,0.004644236,0.02233195,9.170464,7.737509E-5,520093.8,520093.8
4.861723E-7,15.55209,-3.256284E11,1443.443,1443.443,0.001203388,1.0,0.9265632,6.047019E-4,8.087308E-4,0.003675485,4.485479E-4,0.001328437,0.01168676,1.327967E-4,5.752749E-5,2.886809E-4,8.252658E-5,2.48203E-4,0.005521582,8.727295E-4,2.208283E-6,1.808436E-5,2.722197E-7,1.199607E-4,1.208664E-4,6.171584E-6,2.00765E-7,2.152135E-6,0.00197111,4.496961E-5,2.925069E-4,0.001700172,1.00533E-5,1.242514E-6,6.043753E-10,1.765658E-5,5.111878E-10,2.606798E-6,1.911884E-8,4.889088E-5,0.001672184,1.079771E-5,5.178048E-4,1.110838E-5,6.416531E-8,2.650865E-4,0.001484228,0.003887947,5.233962E-5,1.177047E-10,1.147231E-8,5.51896E-7,1.272974E-6,0.008544834,0.004607147,0.02222782,9.165049,7.737792E-5,519786.7,519786.7
4.967624E-7,15.55171,-3.185721E11,1442.765,1442.765,0.001203388,1.0,0.9261932,6.006812E-4,8.400846E-4,0.003715483,4.614522E-4,0.001315616,0.01189487,1.343198E-4,5.994401E-5,2.977455E-4,8.208952E-5,2.450069E-4,0.005615617,8.73003E-4,2.307029E-6,1.859965E-5,2.831888E-7,1.230617E-4,1.191902E-4,6.451536E-6,2.143633E-7,2.248585E-6,0.002002489,4.629946E-5,2.923256E-4,0.001733728,1.042923E-5,1.324323E-6,6.42824E-10,1.808748E-5,5.516495E-10,2.735184E-6,2.047722E-8,5.00125E-5,0.001698226,1.125712E-5,5.293814E-4,1.148329E-5,6.909836E-8,2.682636E-4,0.001508365,0.003884688,5.331891E-5,1.308025E-10,1.228036E-8,5.834971E-7,1.328508E-6,0.008508075,0.00457924,0.02214907,9.16097,7.737981E-5,519555.3,519555.3
5.082864E-7,15.55135,-3.11176E11,1442.044,1442.044,0.001203388,1.0,0.9257969,5.963205E-4,8.744669E-4,0.003756787,4.755141E-4,0.00130177,0.01211816,1.358776E-4,6.259317E-5,3.075823E-4,8.15875E-5,2.416167E-4,0.005716609,8.730286E-4,2.416209E-6,1.915801E-5,2.952798E-7,1.263992E-4,1.174206E-4,6.758285E-6,2.297022E-7,2.35457E-6,0.002036228,4.774294E-5,2.920964E-4,0.001769804,1.083836E-5,1.416467E-6,6.866643E-10,1.85529E-5,5.981333E-10,2.87728E-6,2.20108E-8,5.121527E-5,0.001726084,1.176182E-5,5.418312E-4,1.188893E-5,7.46953E-8,2.716537E-4,0.001534191,0.0038812,5.436226E-5,1.461984E-10,1.319304E-8,6.189045E-7,1.38941E-6,0.008468693,0.004549396,0.02206449,9.156604,7.738161E-5,519307.7,519307.7
5.22813E-7,15.55097,-3.022534E11,1441.159,1441.159,0.001203388,1.0,0.9253064,5.908562E-4,9.181685E-4,0.003805675,4.932642E-4,0.00128451,0.01239504,1.376992E-4,6.59585E-5,3.199348E-4,8.092043E-5,2.374704E-4,0.005841975,8.726907E-4,2.556323E-6,1.98581E-5,3.107442E-7,1.305511E-4,1.152672E-4,7.147588E-6,2.498372E-7,2.489588E-6,0.002078168,4.955669E-5,2.917652E-4,0.00181464,1.135376E-5,1.537237E-6,7.450147E-10,1.913446E-5,6.60491E-10,3.059831E-6,2.402583E-8,5.270531E-5,0.001760506,1.240457E-5,5.573086E-4,1.239635E-5,8.208913E-8,2.758309E-4,0.001566111,0.003876888,5.564509E-5,1.673839E-10,1.439297E-8,6.65031E-7,1.466815E-6,0.008419941,0.004512532,0.02195949,9.151206,7.738349E-5,519001.6,519001.6
5.37425E-7,15.55066,-2.937047E11,1440.294,1440.294,0.001203388,1.0,0.924823,5.854082E-4,9.624926E-4,0.00385144,5.111393E-4,0.001267403,0.01266858,1.393803E-4,6.93688E-5,3.322988E-4,8.021685E-5,2.334387E-4,0.00596596,8.719762E-4,2.699947E-6,2.055782E-5,3.265402E-7,1.346653E-4,1.131836E-4,7.541509E-6,2.709767E-7,2.626855E-6,0.002119708,5.137409E-5,2.913904E-4,0.00185904,1.187129E-5,1.663851E-6,8.072999E-10,1.971376E-5,7.275631E-10,3.247147E-6,2.614351E-8,5.417526E-5,0.001794371,1.305774E-5,5.726388E-4,1.290186E-5,8.990222E-8,2.799291E-4,0.001597529,0.003872641,5.690019E-5,1.907797E-10,1.565499E-8,7.130687E-7,1.545302E-6,0.008371867,0.004476266,0.02185561,9.145889,7.738501E-5,518700.0,518700.0
5.47597E-7,15.5505,-2.879938E11,1439.705,1439.705,0.001203388,1.0,0.9244921,5.816498E-4,9.935449E-4,0.003881361,5.235916E-4,0.001255663,0.01285612,1.404651E-4,7.17558E-5,3.408656E-4,7.971071E-5,2.30712E-4,0.006051047,8.712775E-4,2.801467E-6,2.104213E-5,3.376742E-7,1.374926E-4,1.117799E-4,7.816792E-6,2.862129E-7,2.723203E-6,0.002148251,5.263486E-5,2.911078E-4,0.001889544,1.223076E-5,1.755015E-6,8.528666E-10,2.011369E-5,7.769094E-10,3.379653E-6,2.767104E-8,5.518168E-5,0.001817508,1.351602E-5,5.831719E-4,1.325061E-5,9.556196E-8,2.827229E-4,0.001619002,0.003869736,5.775355E-5,2.08357E-10,1.656598E-8,7.474638E-7,1.60027E-6,0.008338955,0.004451487,0.02178431,9.142252,7.738584E-5,518493.8,518493.8
5.991694E-7,15.55013,-2.617882E11,1436.889,1436.889,0.001203388,1.0,0.9228812,5.63117E-4,0.001153002,0.004010584,5.867529E-4,0.001198572,0.01377274,1.449916E-4,8.397711E-5,3.837072E-4,7.700019E-5,2.178359E-4,0.00646771,8.656408E-4,3.334311E-6,2.345974E-5,3.95749E-7,1.513666E-4,1.052018E-4,9.218706E-6,3.698663E-7,3.220142E-6,0.002288424,5.896694E-5,2.89461E-4,0.002039318,1.403754E-5,2.254754E-6,1.11361E-9,2.210028E-5,1.062395E-9,4.076171E-6,3.607433E-8,6.00781E-5,0.001929565,1.587618E-5,6.348848E-4,1.497368E-5,1.269752E-7,2.961934E-4,0.001723131,0.003855632,6.18365E-5,3.150298E-10,2.158858E-8,9.333976E-7,1.882195E-6,0.008178646,0.004331366,0.02143494,9.124583,7.738766E-5,517491.7,517491.7
6.130691E-7,15.55016,-2.554378E11,1436.174,1436.174,0.001203388,1.0,0.922465,5.582886E-4,0.001196439,0.004039514,6.037621E-4,0.001183934,0.01401052,1.459613E-4,8.729407E-5,3.950655E-4,7.624305E-5,2.146191E-4,0.006575995,8.636318E-4,3.482767E-6,2.409994E-5,4.118357E-7,1.549763E-4,1.035696E-4,9.596551E-6,3.941957E-7,3.356109E-6,0.002324956,6.065538E-5,2.889701E-4,0.002078352,1.45186E-5,2.399986E-6,1.192899E-9,2.262425E-5,1.149923E-9,4.270464E-6,3.852313E-8,6.134083E-5,0.001958341,1.652065E-5,6.483564E-4,1.542403E-5,1.361971E-7,2.996387E-4,0.001749912,0.003851998,6.28709E-5,3.491477E-10,2.305604E-8,9.866706E-7,1.958877E-6,0.008137205,0.004300469,0.02134407,9.120027,7.738753E-5,517233.3,517233.3
6.288619E-7,15.55024,-2.485505E11,1435.382,1435.382,0.001203388,1.0,0.9220007,5.528934E-4,0.001245968,0.004069644,6.230694E-4,0.001167701,0.01427622,1.469497E-4,9.106927E-5,4.07866E-4,7.537591E-5,2.110844E-4,0.006697077,8.611506E-4,3.653744E-6,2.482129E-5,4.303198E-7,1.590127E-4,1.017804E-4,1.0025E-5,4.227215E-7,3.511447E-6,0.00236585,6.256403E-5,2.883948E-4,0.002122053,1.50615E-5,2.570276E-6,1.287872E-9,2.321392E-5,1.255041E-9,4.494321E-6,4.139695E-8,6.274756E-5,0.001990347,1.725608E-5,6.634343E-4,1.592803E-5,1.47048E-7,3.034653E-4,0.001779723,0.003847948,6.401435E-5,3.9084E-10,2.478051E-8,1.048734E-6,2.046251E-6,0.008090965,0.004266069,0.02124241,9.114948,7.738712E-5,516945.2,516945.2
6.455972E-7,15.55039,-2.416123E11,1434.565,1434.565,0.001203388,1.0,0.9215182,5.472839E-4,0.001298624,0.004098544,6.435003E-4,0.001150969,0.01455274,1.478738E-4,9.507428E-5,4.213042E-4,7.445265E-5,2.074727E-4,0.006823175,8.583186E-4,3.837498E-6,2.557852E-5,4.50138E-7,1.632156E-4,9.995664E-5,1.047753E-5,4.539602E-7,3.676943E-6,0.002408486,6.457501E-5,2.877679E-4,0.002167627,1.563213E-5,2.756809E-6,1.394392E-9,2.383228E-5,1.373213E-9,4.735E-6,4.454728E-8,6.420634E-5,0.002023484,1.80385E-5,6.791512E-4,1.64529E-5,1.589719E-7,3.074214E-4,0.001810613,0.003843747,6.519009E-5,4.385539E-10,2.66739E-8,1.116239E-6,2.139066E-6,0.008042919,0.004230409,0.02113649,9.109676,7.738638E-5,516646.3,516646.3
6.589712E-7,15.55055,-2.363181E11,1433.929,1433.929,0.001203388,1.0,0.9211395,5.42881E-4,0.001340806,0.004119526,6.598015E-4,0.001137943,0.01477014,1.485279E-4,9.827615E-5,4.319475E-4,7.371394E-5,2.046809E-4,0.006922362,8.559256E-4,3.986163E-6,2.617832E-5,4.66139E-7,1.665202E-4,9.854959E-5,1.083776E-5,4.796537E-7,3.809782E-6,0.002442054,6.617342E-5,2.872565E-4,0.002203521,1.608447E-5,2.910296E-6,1.483971E-9,2.432173E-5,1.472759E-9,4.929776E-6,4.714085E-8,6.534917E-5,0.002049408,1.86656E-5,6.915237E-4,1.686544E-5,1.688069E-7,3.10513E-4,0.001834801,0.003840453,6.610406E-5,4.793692E-10,2.823508E-8,1.171427E-6,2.213365E-6,0.008005202,0.004202475,0.02105313,9.105542,7.738559E-5,516411.8,516411.8
6.810749E-7,15.55088,-2.280251E11,1432.907,1432.907,0.001203388,1.0,0.9205264,5.357605E-4,0.001410671,0.00415033,6.866817E-4,0.001117086,0.01512268,1.494573E-4,1.035665E-4,4.493467E-4,7.249582E-5,2.002418E-4,0.007083297,8.517555E-4,4.235255E-6,2.715912E-5,4.928891E-7,1.718785E-4,9.631678E-5,1.14297E-5,5.23509E-7,4.030322E-6,0.002496573,6.879805E-5,2.863951E-4,0.002261846,1.682439E-5,3.172467E-6,1.641E-9,2.512169E-5,1.647511E-9,5.256225E-6,5.157285E-8,6.719439E-5,0.002091207,1.970474E-5,7.116155E-4,1.75335E-5,1.85643E-7,3.154919E-4,0.00187384,0.00383513,6.756642E-5,5.522482E-10,3.090807E-8,1.264972E-6,2.336325E-6,0.007944139,0.004157364,0.02091779,9.098855,7.738391E-5,516032.6,516032.6
6.96824E-7,15.55118,-2.224412E11,1432.2,1432.2,0.001203388,1.0,0.9200989,5.308046E-4,0.00146053,0.004169516,7.057801E-4,0.001102726,0.01536893,1.500137E-4,1.07332E-4,4.61596E-4,7.163285E-5,1.97205E-4,0.007195763,8.486467E-4,4.415183E-6,2.784993E-5,5.121691E-7,1.756196E-4,9.479221E-5,1.184846E-5,5.557845E-7,4.188113E-6,0.002534707,7.065498E-5,2.857719E-4,0.002302669,1.734545E-5,3.365603E-6,1.759879E-9,2.568499E-5,1.779949E-9,5.492091E-6,5.483866E-8,6.847696E-5,0.002120221,2.044655E-5,7.256675E-4,1.799896E-5,1.980665E-7,3.189442E-4,0.001900968,0.003831424,6.857314E-5,6.084088E-10,3.288199E-8,1.33333E-6,2.424002E-6,0.007901561,0.004125991,0.02082314,9.094198,7.738246E-5,515768.4,515768.4
